State Name,District Name,Block Name,Centre Name,Address,Centre Type
Telangna,KHAMMAM,YELLANDU,VD Komararam,,Veterinary Dispensary
Telangna,KHAMMAM,YELLANDU,VH Yellandu,,Veterinary Hospital
Telangna,KHAMMAM,YELLANDU,RLU Sudimalla,,Rural Live Stock Unit
Telangna,KHAMMAM,YERRUPALEM,vd thakkellapadu,,Veterinary Dispensary
Telangna,KHAMMAM,YERRUPALEM,Yerrupalem,,
Telangna,KHAMMAM,WYRA,Wyra,,
Telangna,KHAMMAM,WYRA,VD Wyra,VD Wyra,Veterinary Dispensary
Telangna,KHAMMAM,VENKATAPURAM,Venkatapuram,,
Telangna,KHAMMAM,YERRUPALEM,VD Banigandlapadu,VD Banigandlapadu,Veterinary Dispensary
Telangna,KHAMMAM,THIRUMALAYAPALEM,Tirumalayapalem,,
Telangna,KHAMMAM,THALLADA,Tallada,,
Telangna,KHAMMAM,THALLADA,VD Kurnavelli,VD Kurnavelli,Veterinary Dispensary
Telangna,KHAMMAM,NELAKONDAPALLY,Nelakondapalli,,
Telangna,KHAMMAM,NELAKONDAPALLY,VD CHERUVUMADHARAM,,Veterinary Dispensary
Telangna,KHAMMAM,KOTHAGUDEM,RLU Anjanapuram,,Rural Live Stock Unit
Telangna,KHAMMAM,KOTHAGUDEM,RLU Sarvaram,,Rural Live Stock Unit
Telangna,KHAMMAM,KOTHAGUDEM,RLU Penagadapa,,Rural Live Stock Unit
Telangna,KHAMMAM,KOTHAGUDEM,RLU Laximidevipalli,,Rural Live Stock Unit
Telangna,KHAMMAM,KHAMMAM (URBAN),rlu chinthagurthi,chinthagurthi,Key Village Unit
Telangna,KHAMMAM,KHAMMAM (URBAN),rlu manchugonda,manchgonda khammam(U),Key Village Unit
Telangna,KHAMMAM,KHAMMAM (URBAN),rlu koyachalaka,koyachalaka,Key Village Unit
Telangna,KHAMMAM,MULAKALAPALLY,VD Mulkalapalli,VD Mulkalapalli,Veterinary Dispensary
Telangna,KHAMMAM,JULURUPADU,VD KAKARLA,,Veterinary Dispensary
Telangna,KHAMMAM,JULURUPADU,RLU Kommugudem,,Rural Live Stock Unit
Telangna,KHAMMAM,JULURUPADU,RLU Gundepudi,,Rural Live Stock Unit
Telangna,KHAMMAM,JULURUPADU,VD Julurpadu,VD Julurpadu,District Vererinary Polyclinic Nandurbar
Telangna,KHAMMAM,JULURUPADU,RLU Papakollu,,Rural Live Stock Unit
Telangna,KHAMMAM,JULURUPADU,RLU Padamatanarsapuram,,Rural Live Stock Unit
Telangna,KHAMMAM,JULURUPADU,Julurupadu,,
Telangna,MAHBUBNAGAR,ITIKYAL,Itikyal,,
Telangna,MAHBUBNAGAR,JADCHERLA,jsdcherla,,District Vererinary Polyclinic Nandurbar
Telangna,MAHBUBNAGAR,JADCHERLA,Jadcherla,,
Telangna,MAHBUBNAGAR,KALWAKURTHY,Kalwakurthy,,
Telangna,MAHBUBNAGAR,KESHAMPETA,Keshampet,,
Telangna,MAHBUBNAGAR,KESHAMPETA,vd keshampet,,
Telangna,MAHBUBNAGAR,NAWABPET,Nawabpet,Nawabpet,District Vererinary Polyclinic Nandurbar
Telangna,MAHBUBNAGAR,BALMOOR,Balmoor,,
Telangna,MAHBUBNAGAR,BHOOTHPUR,Bhootpur,,Veterinary Dispensary
Telangna,MAHBUBNAGAR,BHOOTHPUR,Tests,,District Veterinary Plyclinic
Telangna,MAHBUBNAGAR,WANAPARTHY,Wanaparthy,,
Telangna,MAHBUBNAGAR,TIMMAJIPETA,Timmajipet,,
Telangna,MAHBUBNAGAR,WADDEPALLE,Waddepalle,,
Telangna,MAHBUBNAGAR,WEEPANGANDLA,Weepangapla,,
Telangna,MAHBUBNAGAR,BALANAGAR,balanagar,Veterinary Dispensory,
Telangna,MAHBUBNAGAR,BOMRASPETA,Bomraspet,,
Telangna,MAHBUBNAGAR,BIJINAPALLE,Bijinapalli,,
Telangna,MAHBUBNAGAR,BIJINAPALLE,Bijinapally,,Govt Veterinary Dispensary
Telangna,MAHBUBNAGAR,ATMAKUR,Atmakur,,
Telangna,MAHBUBNAGAR,BALANAGAR,Balanagar,,
Telangna,MAHBUBNAGAR,DHARUR,Rural Livestock Unit Marlabeedu,,Rural Live Stock Unit
Telangna,MAHBUBNAGAR,DHARUR,Rural Livestock Unit Alwalpad,Alwalpad,Rural Live Stock Unit
Telangna,MAHBUBNAGAR,DHARUR,Dharoor,,
Telangna,MAHBUBNAGAR,ACHAMPETA,Achampet,,
Telangna,MAHBUBNAGAR,ADDAKAL,Addakal,,
Telangna,MAHBUBNAGAR,AIZA,Ieez,,
Telangna,MAHBUBNAGAR,AIZA,Ieeja,,Govt Veterinary Dispensary
Telangna,MAHBUBNAGAR,ALAMPUR,Alampur,,
Telangna,MAHBUBNAGAR,AMANGAL,VD KADTHAL,,Veterinary Dispensary
Telangna,MAHBUBNAGAR,AMANGAL,RLU KARKHALPAHAD,,Rural Live Stock Unit
Telangna,MAHBUBNAGAR,AMANGAL,RLU MUDVIN,,Rural Live Stock Unit
Telangna,MAHBUBNAGAR,AMANGAL,RLU AKUTHOTAPALLY,,Rural Live Stock Unit
Telangna,MAHBUBNAGAR,AMANGAL,RLU ANMASAPALLY,ANMASAPLLY,Rural Live Stock Unit
Telangna,MAHBUBNAGAR,AMANGAL,VD AMANGAL,,Veterinary Dispensary
Telangna,MAHBUBNAGAR,AMRABAD,Amrabad,,
Telangna,MAHBUBNAGAR,VELDANDA,Veldapa,,
Telangna,MAHBUBNAGAR,UPPUNUNTHALA,Uppununthala,,
Telangna,MAHBUBNAGAR,VANGOOR,VD Vangoor,,Veterinary Dispensary
Telangna,MAHBUBNAGAR,UTKOOR,vd chinnaporla,chinnaporla,Veterinary Dispensary
Telangna,MAHBUBNAGAR,UTKOOR,vd utkur,utkoor,Govt Veterinary Dispensary
Telangna,MAHBUBNAGAR,TALAKONDAPALLE,Thalkondapalli,,
Telangna,MAHBUBNAGAR,TELKAPALLE,Telkapalle,,
Telangna,MAHBUBNAGAR,TADOOR,VD Tadoor,,Govt Veterinary Dispensary
Telangna,MAHBUBNAGAR,MIDJIL,Midjil,,
Telangna,MAHBUBNAGAR,NAWABPET,Nawbpet,,
Telangna,MAHBUBNAGAR,NAGARKURNOOL,Nagarkurnool,,
Telangna,MAHBUBNAGAR,NARAYANPET,Narayanpet,,
Telangna,MAHBUBNAGAR,NARVA,veterinary dispensary narwa,NARWA,
Telangna,MAHBUBNAGAR,NARVA,RLU UNDEKODU,,
Telangna,MAHBUBNAGAR,NARVA,RLU KANMANOOR,,
Telangna,MAHBUBNAGAR,PEDDAKOTHAPALLE,Peddakothapalle,,
Telangna,MAHBUBNAGAR,PEDDAMANDADI,Peddamandadi,,
Telangna,MAHBUBNAGAR,PEBBAIR,Pebbair,,
Telangna,MAHBUBNAGAR,PANGAL,Pangal,,Veterinary Dispensary
Telangna,MAHBUBNAGAR,PANGAL,Remadulla,,Veterinary Dispensary
Telangna,MAHBUBNAGAR,PANGAL,Kalvarala,,Veterinary Dispensary
Telangna,MAHBUBNAGAR,GOPALPETA,Gopalpeta,,
Telangna,MAHBUBNAGAR,GHANPUR,Ghanpur,,Veterinary Dispensary
Telangna,MAHBUBNAGAR,GHATTU,Gattu,,
Telangna,MAHBUBNAGAR,GADWAL,Gadwal,,
Telangna,MAHBUBNAGAR,FAROOQNAGAR,Farooqnagar,,
Telangna,MAHBUBNAGAR,HANWADA,Hunwada,,
Telangna,MAHBUBNAGAR,HANWADA,VD Hunwada,VD Hunwada,Govt Veterinary Dispensary
Telangna,MAHBUBNAGAR,DEVARAKADARA,Deverkhadra,,
Telangna,MAHBUBNAGAR,DEVARAKADARA,Deverkadra,VD Deverkadra,Govt Veterinary Dispensary
Telangna,MAHBUBNAGAR,DEVARAKADARA,VD Deverkadra,,Govt Veterinary Dispensary
Telangna,MAHBUBNAGAR,DHANWADA,Dhanwada,,
Telangna,MAHBUBNAGAR,DOULATABAD,VD Doultabad,,Veterinary Dispensary
Telangna,MAHBUBNAGAR,CHINNACHINTAKUNTA,VD CC Kunta,,Govt Veterinary Dispensary
Telangna,MAHBUBNAGAR,CHINNACHINTAKUNTA,CCKunta,,
Telangna,MAHBUBNAGAR,DAMARAGIDDA,Damaragidda,,
Telangna,MAHBUBNAGAR,MADGUL,Madgul,,
Telangna,MAHBUBNAGAR,LINGAL,Lingal,,
Telangna,MAHBUBNAGAR,MAHBUBNAGAR,Mahabubnagar,,
Telangna,MAHBUBNAGAR,MADDUR,Maddur,,
Telangna,MAHBUBNAGAR,MAGANOOR,Maganoor,,
Telangna,MAHBUBNAGAR,MANOPADU,Manopad,,
Telangna,MAHBUBNAGAR,MAKTHAL,Jaklair,,Veterinary Dispensary
Telangna,MAHBUBNAGAR,MAKTHAL,Karne,,Veterinary Dispensary
Telangna,MAHBUBNAGAR,MAKTHAL,MAKTHAL,,Veterinary Hospital
Telangna,MAHBUBNAGAR,MALDAKAL,Maldakal,,
Telangna,MAHBUBNAGAR,KOSGI,VD Kosgi,,Veterinary Dispensary
Telangna,MAHBUBNAGAR,KOTHAKOTA,Kothakota,,
Telangna,MAHBUBNAGAR,KONDURG,VD Kondurg,,Veterinary Dispensary
Telangna,MAHBUBNAGAR,KOTHUR,Kothur,,
Telangna,MAHBUBNAGAR,KOILKONDA,Koilkonda,,
Telangna,MAHBUBNAGAR,KOILKONDA,VD Koilkonda,VD Koilkonda,Govt Veterinary Dispensary
Telangna,MAHBUBNAGAR,KOLLAPUR,Kollapur,,
Telangna,MAHBUBNAGAR,KODANGAL,VD Husnabad,,Govt Veterinary Dispensary
Telangna,MAHBUBNAGAR,KODANGAL,Kodangal,,
Telangna,MAHBUBNAGAR,KODAIR,Kodair,,
Telangna,MEDAK,KOHIR,Kohir,,
Telangna,MEDAK,KOHIR,VD KOHIR,VD KOHIR,Veterinary Dispensary
Telangna,MEDAK,KONDAPUR,Kondapur,,
Telangna,MEDAK,KULCHARAM,VD KULCHARAM,,
Telangna,MEDAK,KULCHARAM,Kulcharam,,
Telangna,MEDAK,KOWDIPALLI,Kowdipally,,
Telangna,MEDAK,MANOOR,manoor,,
Telangna,MEDAK,Macharam,"Medak Block VC,AP",,
Telangna,MEDAK,KALHER,kalher,,
Telangna,MEDAK,JHARASANGAM,Jherasangam,,
Telangna,MEDAK,JHARASANGAM,VD JHARASANGAM,VD JHARASANGAM,
Telangna,MEDAK,JINNARAM,VD JINNARAM,,Veterinary Dispensary
Telangna,MEDAK,JINNARAM,Jinnaram,,
Telangna,MEDAK,JINNARAM,vdgumadidala,,
Telangna,MEDAK,KANGTI,Kangti,,
Telangna,MEDAK,KANGTI,Kanti,,
Telangna,MEDAK,CHINNAKODUR,Chinakodur,,
Telangna,MEDAK,CHINNAKODUR,chinnakodur,,
Telangna,MEDAK,CHEGUNTA,Chegunta,,
Telangna,MEDAK,DOULTHABAD,Doulthabad,,
Telangna,MEDAK,DOULTHABAD,Doultabad,,
Telangna,MEDAK,DUBBAK,Chittapur,,
Telangna,MEDAK,DUBBAK,Dubbak,,
Telangna,MEDAK,JAGDEVPUR,JAGDEVPUR,,Veterinary Dispensary
Telangna,MEDAK,JAGDEVPUR,Jagadevpur,,
Telangna,MEDAK,GAJWEL,VD PRAGNAPUR,,Veterinary Dispensary
Telangna,MEDAK,GAJWEL,Gajwel,,
Telangna,MEDAK,PAPANNAPET,VD PAPANNAPET,,Veterinary Dispensary
Telangna,MEDAK,PULKAL,CHOUTAKUR,,Veterinary Dispensary
Telangna,MEDAK,PULKAL,GONGLOOR,,Veterinary Dispensary
Telangna,MEDAK,PULKAL,GANGULUR,,
Telangna,MEDAK,RAIKODE,VD RAIKODE,VD RAIKODE,Veterinary Dispensary
Telangna,MEDAK,RAIKODE,Raikode,VD RAIKODE,Veterinary Dispensary
Telangna,MEDAK,NARSAPUR,Chippalturthy,,
Telangna,MEDAK,NARAYANKHED,Narayanakhed,,
Telangna,MEDAK,NARAYANKHED,Sanjeev Rao Pet,,
Telangna,MEDAK,NANGANUR,Nangnoor,,
Telangna,MEDAK,NYALKAL,VD NYALKAL,VD NYALKAL,
Telangna,MEDAK,MULUGU,Mulugu,,
Telangna,MEDAK,MIRDODDI,VD Mirdoddi,,
Telangna,MEDAK,TEKMAL,Tekmal,,
Telangna,MEDAK,SANGAREDDY,ismailkhanpet,,Veterinary Dispensary
Telangna,MEDAK,SHANKARAMPET[A],VD Shankarampet A,,
Telangna,MEDAK,SHANKARAMPET[R],Shankaramprt(R),,
Telangna,MEDAK,SHANKARAMPET[R],Shankarampet (R),,
Telangna,MEDAK,SHIVAMPET,VD Shivampet,,
Telangna,MEDAK,SHIVAMPET,VD Gomaram,,
Telangna,MEDAK,RAMCHANDRAPURAM,VD RC PURAM,,
Telangna,MEDAK,RAMAYAMPET,VH Ramayampet,,
Telangna,MEDAK,SANGAREDDY,kandi,,
Telangna,MEDAK,REGODE,Regode,,
Telangna,MEDAK,ALLADURG,Alladurg,,
Telangna,MEDAK,ANDOLE,Andole Block VC,,
Telangna,MEDAK,ANDOLE,Jogipet,,
Telangna,MEDAK,ANDOLE,Andole,,
Telangna,MEDAK,WARGAL,Wargal,,
Telangna,MEDAK,WARGAL,Veluru,Veluru,Veterinary Dispensary
Telangna,MEDAK,THOGUTA,Thogunta,,
Telangna,MEDAK,THOGUTA,Thoguta,,
Telangna,MEDAK,YELDURTHY,Yeldurthy,,
Telangna,MEDAK,ZAHIRABAD,Mogdampally,,
Telangna,MEDAK,TUPRAN,Tupran,,
Telangna,MEDAK,NANGANUR,Palamakula,,
Telangna,MEDAK,MUNIPALLE,Munipalli,,
Telangna,MEDAK,MUNIPALLE,munipally,,
Telangna,MEDAK,PATANCHERU,Kistareddy Pet,,
Telangna,MEDAK,PATANCHERU,Peddakanjerla,,
Telangna,MEDAK,PATANCHERU,Bhanur,,
Telangna,MEDAK,PATANCHERU,Pashamylarm,,Rural Live Stock Unit
Telangna,MEDAK,PATANCHERU,Patancheru,,
Telangna,MEDAK,SIDDIPET,Siddipet,,
Telangna,MEDAK,SIDDIPET,Ensanpally,,
Telangna,MEDAK,SADASIVPET,VD Nandikandi,,Veterinary Dispensary
Telangna,MEDAK,SANGAREDDY,Sangareddy,,
Telangna,MEDAK,SADASIVPET,Sadashivpet,,
Telangna,MEDAK,SADASIVPET,Sadashivapet,,
Telangna,MEDAK,KONDAPAK,Dudadda,,
Telangna,MEDAK,KONDAPAK,Konadapak,,
Telangna,MEDAK,HATHNURA,vd Doulthabad,,
Telangna,NALGONDA,CHITYALA,PEDDAKAPARTHY,,Rural Live Stock Unit
Telangna,NALGONDA,HUZURNAGAR,Huzurnagar,,
Telangna,NALGONDA,KETHE PALLY,RLU Kothapet,,
Telangna,NALGONDA,KETHE PALLY,RLU Cherkupally,,
Telangna,NALGONDA,KETHE PALLY,RLU Kasanagode,,
Telangna,NALGONDA,KETHE PALLY,RLU Bheemavaram,,Key Village Unit
Telangna,NALGONDA,KETHE PALLY,VD Ketepally,,
Telangna,NALGONDA,MARRIGUDA,veterinary dispensary shivannaguda,VD shivannaguda,Veterinary Dispensary
Telangna,NALGONDA,NAKREKAL,Nakerekal,,
Telangna,NALGONDA,NAKREKAL,VD Nomula,,
Telangna,NALGONDA,NAKREKAL,VD Mangalapalli,,Veterinary Dispensary
Telangna,NALGONDA,NAKREKAL,VH Nakrekal,,Veterinary Hospital
Telangna,NALGONDA,MUNUGODE,VD Munugode,,
Telangna,NALGONDA,NALGONDA,vd mushampally,,Veterinary Dispensary
Telangna,NALGONDA,NALGONDA,Rural livestock unit pangal,,
Telangna,NALGONDA,VALIGONDA,RLU Sunkishala,,
Telangna,NALGONDA,VALIGONDA,RLU Vemulakonda,,
Telangna,NALGONDA,VALIGONDA,VD Puligilla,,
Telangna,NALGONDA,VALIGONDA,Valigonda,,
Telangna,NALGONDA,VALIGONDA,RLU Aroor,,
Telangna,NALGONDA,VALIGONDA,RLU Thurkapally,,
Telangna,NALGONDA,VALIGONDA,RLU Pahilvanpuram,,Veterinary Dispensary
Telangna,NALGONDA,THIRUMALAGIRI,Thatipamula,,Rural Live Stock Unit
Telangna,NALGONDA,SURYAPET,"VH,suryapet",,District Vererinary Polyclinic Nandurbar
Telangna,NALGONDA,SURYAPET,Tekumatla,,Veterinary Dispensary
Telangna,NALGONDA,BIBINAGAR,RLU Brahmanpally,,Rural Live Stock Unit
Telangna,NALGONDA,YADAGIRIGUTTA,Yadagirigutta,,
Telangna,NALGONDA,M.TURKA PALLY,VD Thurkapally,,Veterinary Dispensary
Telangna,NALGONDA,YADAGIRIGUTTA,VD Yadagirigutta,,
Telangna,NALGONDA,YADAGIRIGUTTA,VD Mallapur,,
Telangna,NALGONDA,YADAGIRIGUTTA,VD Vanga palle,,
Telangna,NALGONDA,YADAGIRIGUTTA,RLU Kacharam,,
Telangna,NALGONDA,THUNGATHURTHI,Thungathurthy,,
Telangna,NALGONDA,THUNGATHURTHI,VH.Thungathurthy,,
Telangna,NALGONDA,THUNGATHURTHI,VD Velugupalli,Velugupalle,
Telangna,NALGONDA,THUNGATHURTHI,VD Vempati,,
Telangna,NALGONDA,THUNGATHURTHI,RLU PASNUR,,
Telangna,NALGONDA,VEMULA PALLY,vemulapally,Vemulapally,Veterinary Dispensary
Telangna,NALGONDA,VEMULA PALLY,Vemulapalli,,
Telangna,NALGONDA,CHOUTUPPAL,RLU D.Nagaram,,
Telangna,NALGONDA,CHOUTUPPAL,Choutuppal,,
Telangna,NALGONDA,GARIDE PALLY,Garidepalli,,
Telangna,NALGONDA,GARIDE PALLY,gaddipalli,,
Telangna,NALGONDA,GURRAMPODE,Gurrampode,,
Telangna,NALGONDA,ALAIR,Veterinary Dispensary Alair,,Veterinary Dispensary
Telangna,NALGONDA,ALAIR,sharajpeta,Sharajpeta,
Telangna,NALGONDA,ATMAKUR(M),VD.Athmakur(m),athmakur,Veterinary Dispensary
Telangna,NALGONDA,ATMAKUR(M),VD Kurella,kurella,Veterinary Dispensary
Telangna,NALGONDA,ATMAKUR(M),Atmakur (M),,
Telangna,NALGONDA,ATMAKUR(S),Atmakur (S),,
Telangna,NALGONDA,ATMAKUR(S),KOTAPAHAD,,Veterinary Dispensary
Telangna,NALGONDA,ATMAKUR(S),atmakur(s),,Veterinary Dispensary
Telangna,NALGONDA,ANUMULA,vd,,
Telangna,NALGONDA,ANUMULA,VD Anumula,,Veterinary Dispensary
Telangna,NALGONDA,BHUVANAGIRI,Bhongir,,Veterinary Dispensary
Telangna,NALGONDA,BHUVANAGIRI,V.D. RAYAGIRI,,
Telangna,NALGONDA,BIBINAGAR,RLU Chinnaravulapally,,
Telangna,NALGONDA,BIBINAGAR,RLU Kondamadugu,,
Telangna,NALGONDA,BIBINAGAR,Bibinagar,,Veterinary Dispensary
Telangna,NALGONDA,BIBINAGAR,VD Venkiryal,,Veterinary Dispensary
Telangna,NALGONDA,BOMMALA RAMARAM,RURAL LIVESTOCK UNIT,,Rural Live Stock Unit
Telangna,NALGONDA,BOMMALA RAMARAM,RURAL LIVESTOCK UNIT,,Rural Live Stock Unit
Telangna,NALGONDA,BOMMALA RAMARAM,VD BOMMALARAMARAM,,Veterinary Dispensary
Telangna,NALGONDA,RAMANNAPETA,Ramannapeta,,
Telangna,NALGONDA,RAMANNAPETA,VD Kakkireni,,Veterinary Dispensary
Telangna,NALGONDA,RAMANNAPETA,VH Ramannaper,,
Telangna,NALGONDA,RAMANNAPETA,VD Tummalagudem,,
Telangna,NALGONDA,RAJAPET,VD Raghunathpur,,Veterinary Dispensary
Telangna,NALGONDA,RAJAPET,VD Rajapet,,
Telangna,NALGONDA,RAJAPET,Rajapet,,
Telangna,NALGONDA,BOMMALA RAMARAM,VD JALALPURAM,,Veterinary Dispensary
Telangna,NALGONDA,SHALI GOURARAM,Shaligouraram,,
Telangna,NALGONDA,SHALI GOURARAM,VD Shaligouraram,,Veterinary Dispensary
Telangna,NALGONDA,CHILUKUR,VD.Chilkur,chilkur,Veterinary Dispensary
Telangna,NALGONDA,SURYAPET,"vd,balemla",,Veterinary Dispensary
Telangna,NALGONDA,SURYAPET,Suryapet,,
Telangna,NALGONDA,THIRUMALAGIRI,Thirumalgiri,,
Telangna,NALGONDA,THIRUMALAGIRI,Phanigiri,,
Telangna,NALGONDA,THIPPARTHI,Veterinary Dispensary Madugulapally,,
Telangna,NALGONDA,THIPPARTHI,Thipparthy,,
Telangna,NALGONDA,TRIPURARAM,VD TRIPURARAM,,
Telangna,NALGONDA,TRIPURARAM,Tripuraram,,
Telangna,NALGONDA,MIRYALAGUDA,K.Gopi reddy,Algadapa,Veterinary Dispensary
Telangna,NALGONDA,MIRYALAGUDA,V.D.Aiagadapa,,
Telangna,NALGONDA,MIRYALAGUDA,V.D.Alagadapa,,
Telangna,NALGONDA,MIRYALAGUDA,Miryalguda,,
Telangna,NALGONDA,MELLA CHERVU,Mellacheruvu,,
Telangna,NALGONDA,MELLA CHERVU,VD Thammaram,"Thammaram, Mellacheruvu mdl Nalgonda dt",Veterinary Dispensary
Telangna,NALGONDA,MELLA CHERVU,mellachervu,,Veterinary Dispensary
Telangna,NALGONDA,MELLA CHERVU,dondapadu,,Veterinary Dispensary
Telangna,NALGONDA,MARRIGUDA,Marriguda,,
Telangna,NALGONDA,MARRIGUDA,shivannaguda,"veterinary dispensary shivannaguda , marriguda, mandal, nalgonda, dist",Veterinary Dispensary
Telangna,NALGONDA,MATTAM PALLY,matmpally,,Veterinary Dispensary
Telangna,NALGONDA,MATTAM PALLY,Mattampalli,,
Telangna,NALGONDA,MUNAGALA,Munagala,,
Telangna,NALGONDA,MUNAGALA,"VD, munagala",Munagala,Veterinary Dispensary
Telangna,NALGONDA,MUNAGALA,VD Akupamula,,Veterinary Dispensary
Telangna,NALGONDA,MUNAGALA,VD REPALA,,Veterinary Dispensary
Telangna,NALGONDA,MOTHEY,Mothey,,
Telangna,NALGONDA,MOTHKUR,VD Addagudur,,
Telangna,NALGONDA,MOTHKUR,Mothkur,,
Telangna,NALGONDA,NUTHANKAL,VD GORENTLA,,
Telangna,NALGONDA,NUTHANKAL,VD-NUTHANKAL,,
Telangna,NALGONDA,NUTHANKAL,"vd,yerrapahad",,Veterinary Dispensary
Telangna,NALGONDA,NEREDUCHERLA,penchikaldinne,,Veterinary Dispensary
Telangna,NALGONDA,NEREDUCHERLA,Neredcherla,,
Telangna,NALGONDA,NIDAMANOOR,Nidmanoor,,
Telangna,NALGONDA,NIDAMANOOR,Veterinary Dispensary Tummadam,,District Vererinary Polyclinic Nandurbar
Telangna,NALGONDA,NALGONDA,Nalgonda,,
Telangna,NALGONDA,NALGONDA,VD Appajipeta,,Veterinary Dispensary
Telangna,NALGONDA,NADIGUDEM,VD SIRIPURAM,,Veterinary Dispensary
Telangna,NALGONDA,NADIGUDEM,VD NADIGUDEM,"VD,Nadigudem, Nalgonda Dist.",Veterinary Dispensary
Telangna,NALGONDA,NADIGUDEM,Nadigudem,,
Telangna,NALGONDA,NARKETPALLY,RLU Thondalvai,,
Telangna,NALGONDA,NARKETPALLY,Narketpalli,,
Telangna,NALGONDA,NARKETPALLY,Narketpally,,Veterinary Dispensary
Telangna,NALGONDA,NAMPALLY,Veterinary Dispensary Nampally,Nampally,Veterinary Dispensary
Telangna,NALGONDA,NAMPALLY,Nampalli,,
Telangna,NALGONDA,NARAYANAPUR,VD Sarvail,,
Telangna,NALGONDA,NARAYANAPUR,VD Narayanpur,,
Telangna,NALGONDA,NARAYANPUR,Narayanpur,,
Telangna,NALGONDA,NARAYANPUR,VD Narayanpur,,
Telangna,NALGONDA,NARAYANPUR,veterinary dispensary survail,survail,
Telangna,NALGONDA,PEDDA ADISERLA PALLY,P.A PALLY,,Veterinary Dispensary
Telangna,NALGONDA,PEDDA ADISERLA PALLY,papalli,,
Telangna,NALGONDA,POCHAMPALLY,JIBLAKPALLY,,vd
Telangna,NALGONDA,POCHAMPALLY,VD Pochampally,,
Telangna,NALGONDA,POCHAMPALLY,V.D.INDRIYALA,,Govt Veterinary Dispensary
Telangna,NALGONDA,POCHAMPALLY,Pochampalli,pochampalli,Veterinary Dispensary
Telangna,NALGONDA,PENPAHAD,"vd,anantharam",,Veterinary Dispensary
Telangna,NALGONDA,PENPAHAD,"VD,Penpahad",penpahad,Veterinary Dispensary
Telangna,NALGONDA,PENPAHAD,Penpahad,,
Telangna,NALGONDA,PEDDAVURA,Nagarjuna Sagar,,Veterinary Dispensary
Telangna,NALGONDA,PEDDAVURA,VD PEDDAVOORA,PEDDAVOORA,Veterinary Dispensary
Telangna,NALGONDA,PEDDAVURA,PEDDAVURA,,
Telangna,NALGONDA,PEDDAVURA,VD Chalakurthy,Main Road,Veterinary Dispensary gurramkonda
Telangna,NALGONDA,PEDDAVURA,nellikal,,key village scheme
Telangna,NALGONDA,PEDDAVURA,Utlapally,Utlapally,Veterinary Dispensary
Telangna,NALGONDA,GUNDALA,VD SUDDALA,,Veterinary Dispensary
Telangna,NALGONDA,GUNDALA,PARUPALLY,,
Telangna,NALGONDA,GUNDALA,Gundala,,
Telangna,NALGONDA,GUNDALA,VD Gundala,,
Telangna,NALGONDA,GUNDLAPALLY (DINDI),Gundlapalli,,
Telangna,NALGONDA,GUNDLAPALLY (DINDI),GUNDLAPALLY,,
Telangna,NALGONDA,HUZURNAGAR,yepala singaram,yepalasingaram,Veterinary Dispensary
Telangna,NALGONDA,JAJI REDDI GUDEM (ARVAPALLY),arvapally,arvapally,Veterinary Dispensary
Telangna,NALGONDA,JAJI REDDI GUDEM (ARVAPALLY),Arvapalli,,
Telangna,NALGONDA,JAJI REDDI GUDEM (ARVAPALLY),"V.D.,Arvapalli",Arvapalli,Veterinary Dispensary
Telangna,NALGONDA,DEVARAKONDA,Deverkonda,,
Telangna,NALGONDA,DEVARAKONDA,Kondamallepally,,Veterinary Dispensary
Telangna,NALGONDA,CHANDUR,VD Pullemla,,
Telangna,NALGONDA,CHANDUR,VD Gattuppal,,
Telangna,NALGONDA,CHANDUR,VH Chandur,,Veterinary Hospital
Telangna,NALGONDA,CHANDAMPET,VD Chandampet,,Veterinary Dispensary
Telangna,NALGONDA,DAMERACHERLA,vd damaracherala,Damaracherla,Veterinary Dispensary
Telangna,NALGONDA,DAMERACHERLA,dameracherla,,
Telangna,NALGONDA,DAMERACHERLA,vd kondrapolu,,Veterinary Dispensary
Telangna,NALGONDA,DAMERACHERLA,Damercherla,,
Telangna,NALGONDA,CHINTHA PALLY,vd.polepallyramnagar,,
Telangna,NALGONDA,CHINTHA PALLY,RLU Vinjamoor,,
Telangna,NALGONDA,CHINTHA PALLY,RLU Nasarlapally,,
Telangna,NALGONDA,CHINTHA PALLY,chinthapally,,
Telangna,NALGONDA,CHINTHA PALLY,"Chintapalle Block VC,AP",,
Telangna,NALGONDA,CHINTHA PALLY,RLU kurmed,,
Telangna,NALGONDA,CHINTHA PALLY,RLU gadiyagowraram,,
Telangna,NALGONDA,CHITYAL,Veterinary Dispensary Urmadla,,
Telangna,NALGONDA,CHITYAL,RLU PEDDAKAPARTHY,,
Telangna,NALGONDA,CHITYAL,RLU GUNDRAMPALLY,,
Telangna,NALGONDA,CHITYAL,RLU VELIMINEDU,,
Telangna,NALGONDA,CHITYAL,Chityal,,
Telangna,NALGONDA,CHITYALA,VELIMINEDU,,Rural Live Stock Unit
Telangna,NALGONDA,CHITYALA,GUNDRAMPALLY,,Rural Live Stock Unit
Telangna,NALGONDA,CHITYALA,URUMADLA,,Veterinary Dispensary
Telangna,NALGONDA,CHITYALA,VD Chityala,,
Telangna,NALGONDA,CHIVVEMLA,VD CHIVEMLA,,
Telangna,NALGONDA,CHIVVEMLA,V.D.KUDA KUDA,,
Telangna,NALGONDA,CHIVVEMLA,V D KUDA KUDA,,
